,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
2611,LP003612,Male,No,0,Graduate,No,3254,0,50,360,1,Urban,Y
2612,LP003613,Male,Yes,3+,Graduate,No,39999,0,600,180,0,Semiurban,Y
2613,LP003614,Male,Yes,1,Graduate,No,6000,0,160,360,0.83661879,Rural,Y
2614,LP003615,Male,Yes,1,Graduate,No,9538,0,187,360,1,Urban,Y
2615,LP003616,Male,No,0,Graduate,Yes,2980,2083,120,360,1,Rural,Y
2616,LP003617,Male,Yes,0,Graduate,No,4583,5625,255,360,1,Semiurban,Y
2617,LP003618,Male,Yes,0,Not Graduate,No,1863,1041,98,360,1,Semiurban,Y
2618,LP003619,Male,Yes,0,Graduate,No,7933,0,275,360,1,Urban,N
2619,LP003620,Male,Yes,1,Graduate,No,3089,1280,121,360,0,Semiurban,N
2620,LP003621,Male,Yes,2,Graduate,No,4167,1447,158,360,1,Rural,Y
2621,LP003622,Male,Yes,0,Graduate,No,9323,0,75,180,1,Urban,Y
2622,LP003623,Male,Yes,0,Graduate,No,3707,3166,182,334,1,Rural,Y
2623,LP003624,Female,Yes,0,Graduate,No,4583,0,112,360,1,Rural,N
2624,LP003625,Male,Yes,0,Graduate,No,2439,3333,129,360,1,Rural,Y
2625,LP003626,Male,No,0,Graduate,No,2237,0,63,480,0,Semiurban,N
2626,LP003627,Male,Yes,2,Graduate,No,8000,0,200,360,1,Semiurban,Y
2627,LP003628,Male,Yes,0,Not Graduate,Yes,1820,1769,95,360,1,Rural,Y
2628,LP003629,Male,Yes,3+,Graduate,No,51763,0,700,300,1,Urban,Y
2629,LP003630,Male,Yes,3+,Not Graduate,No,3522,0,81,180,1,Rural,N
2630,LP003631,Male,Yes,0,Graduate,No,5708,5625,187,360,1,Semiurban,Y
2631,LP003632,Male,Yes,0,Not Graduate,Yes,4344,736,87,360,1,Semiurban,N
2632,LP003633,Male,Yes,0,Graduate,No,3497,1964,116,360,1,Rural,Y
2633,LP003634,Male,Yes,2,Graduate,No,2045,1619,101,360,1,Rural,Y
2634,LP003635,Male,Yes,3+,Graduate,No,5516,11300,495,360,0,Semiurban,N
2635,LP003636,Male,Yes,1,Graduate,No,3750,0,116,360,1,Semiurban,Y
2636,LP003637,Male,No,0,Not Graduate,No,2333,1451,102,480,0,Urban,N
2637,LP003638,Male,Yes,1,Graduate,No,6400,7250,180,360,0,Urban,N
2638,LP003639,Male,No,0,Graduate,No,1916,5063,67,360,0.83661879,Rural,N
2639,LP003640,Male,Yes,0,Graduate,No,4600,0,73,180,1,Semiurban,Y
2640,LP003641,Male,Yes,1,Graduate,No,33846,0,260,360,1,Semiurban,N
2641,LP003642,Female,Yes,0,Graduate,No,3625,0,108,360,1,Semiurban,Y
2642,LP003643,Male,Yes,0,Graduate,Yes,39147,4750,120,360,1,Semiurban,Y
2643,LP003644,Male,Yes,1,Graduate,Yes,2178,0,66,300,0,Rural,N
2644,LP003645,Male,Yes,0,Graduate,No,2383,2138,58,360,0.83661879,Rural,Y
2645,LP003646,Male,Yes,0,Graduate,Yes,674,5296,168,360,1,Rural,Y
2646,LP003647,Male,Yes,0,Graduate,No,9328,0,188,180,1,Rural,Y
2647,LP003648,Male,No,0,Not Graduate,No,4885,0,48,360,1,Rural,Y
2648,LP003649,Male,No,0,Graduate,No,12000,0,164,360,1,Semiurban,N
2649,LP003650,Male,Yes,0,Not Graduate,No,6033,0,160,360,1,Urban,N
2650,LP003651,Male,No,0,Graduate,No,3858,0,76,360,1,Semiurban,Y
2651,LP003652,Male,No,0,Graduate,No,4191,0,120,360,1,Rural,Y
2652,LP003653,Male,Yes,1,Graduate,No,3125,2583,170,360,1,Semiurban,N
2653,LP003654,Male,No,0,Graduate,No,8333,3750,187,360,1,Rural,Y
2654,LP003655,Female,No,0,Not Graduate,No,1907,2365,120,334,1,Urban,Y
2655,LP003656,Female,Yes,0,Graduate,No,3416,2816,113,360,0.83661879,Semiurban,Y
2656,LP003657,Male,No,0,Graduate,Yes,11000,0,83,360,1,Urban,N
2657,LP003658,Male,Yes,1,Not Graduate,No,2600,2500,90,360,1,Semiurban,Y
2658,LP003659,Male,No,2,Graduate,No,4923,0,166,360,0,Semiurban,Y
2659,LP003660,Male,Yes,3+,Not Graduate,No,3992,0,141,180,1,Urban,N
2660,LP003661,Male,Yes,1,Not Graduate,No,3500,1083,135,360,1,Urban,Y
2661,LP003662,Male,Yes,2,Not Graduate,No,3917,0,124,360,1,Semiurban,Y
2662,LP003663,Female,No,0,Not Graduate,No,4408,0,120,360,1,Semiurban,Y
2663,LP003664,Female,No,0,Graduate,No,3244,0,80,360,1,Urban,Y
2664,LP003665,Male,No,0,Not Graduate,No,3975,2531,55,360,1,Rural,Y
2665,LP003666,Male,No,0,Graduate,No,2479,0,59,360,1,Urban,Y
2666,LP003667,Male,No,0,Graduate,No,3418,0,127,360,1,Semiurban,N
2667,LP003668,Female,No,0,Graduate,No,10000,0,214,360,1,Semiurban,N
2668,LP003669,Male,Yes,3+,Graduate,No,3430,1250,128,360,0,Semiurban,N
2669,LP003670,Male,Yes,1,Graduate,Yes,7787,0,240,360,1,Urban,Y
2670,LP003671,Male,Yes,3+,Not Graduate,Yes,5703,0,130,360,1,Rural,Y
2671,LP003672,Male,Yes,0,Graduate,No,3173,3021,137,360,1,Urban,Y
2672,LP003673,Male,Yes,3+,Not Graduate,No,3850,983,100,360,1,Semiurban,Y
2673,LP003674,Male,Yes,0,Graduate,No,150,1800,135,360,1,Rural,N
2674,LP003675,Male,Yes,0,Graduate,No,3727,1775,131,360,1,Semiurban,Y
2675,LP003676,Male,Yes,2,Graduate,Yes,5000,0,72,360,0,Semiurban,N
2676,LP003677,Female,Yes,2,Graduate,No,4283,2383,127,360,0.83661879,Semiurban,Y
2677,LP003678,Male,Yes,0,Graduate,No,2221,0,60,360,0,Urban,N
2678,LP003679,Male,Yes,2,Graduate,No,4009,1717,116,360,1,Semiurban,Y
2679,LP003680,Male,No,0,Graduate,No,2971,2791,144,360,1,Semiurban,Y
2680,LP003681,Male,Yes,0,Graduate,No,7578,1010,175,334,1,Semiurban,Y
2681,LP003682,Male,Yes,0,Graduate,No,6250,0,128,360,1,Semiurban,Y
2682,LP003683,Male,Yes,0,Graduate,No,3250,0,170,360,1,Rural,N
2683,LP003684,Male,Yes,0,Not Graduate,Yes,4735,0,138,360,1,Urban,N
2684,LP003685,Male,Yes,2,Graduate,No,6250,1695,210,360,1,Semiurban,Y
2685,LP003686,Male,Yes,0,Graduate,No,4758,0,158,480,1,Semiurban,Y
2686,LP003687,Male,No,0,Graduate,Yes,6400,0,200,360,1,Rural,Y
2687,LP003688,Male,Yes,1,Graduate,No,2491,2054,104,360,1,Semiurban,Y
2688,LP003689,Male,Yes,0,Graduate,Yes,3716,0,42,180,1,Rural,Y
2689,LP003690,Male,No,0,Not Graduate,No,3189,2598,120,334,1,Rural,Y
2690,LP003691,Female,No,0,Graduate,No,8333,0,280,360,1,Semiurban,Y
2691,LP003692,Male,Yes,1,Graduate,No,3155,1779,140,360,1,Semiurban,Y
2692,LP003693,Male,Yes,1,Graduate,No,5500,1260,170,360,1,Rural,Y
2693,LP003694,Male,Yes,0,Graduate,Yes,5746,0,255,360,0.83661879,Urban,N
2694,LP003695,Female,No,0,Graduate,Yes,3463,0,122,360,0.83661879,Urban,Y
2695,LP003696,Female,No,1,Graduate,No,3812,0,112,360,1,Rural,Y
2696,LP003697,Male,Yes,1,Graduate,No,3315,0,96,360,1,Semiurban,Y
2697,LP003698,Male,Yes,2,Graduate,No,5819,5000,120,360,1,Rural,Y
2698,LP003699,Male,Yes,1,Not Graduate,No,2510,1983,140,180,1,Urban,N
2699,LP003700,Male,No,0,Graduate,No,2965,5701,155,60,1,Urban,Y
2700,LP003701,Male,Yes,2,Graduate,Yes,6250,1300,108,360,1,Rural,Y
2701,LP003702,Male,Yes,0,Not Graduate,No,3406,4417,123,360,1,Semiurban,Y
2702,LP003703,Male,No,0,Graduate,Yes,6050,4333,120,180,1,Urban,N
2703,LP003704,Male,Yes,2,Graduate,No,9703,0,112,360,1,Urban,Y
2704,LP003705,Male,Yes,1,Not Graduate,No,6608,0,137,180,1,Urban,Y
2705,LP003706,Male,Yes,1,Graduate,No,2882,1843,123,480,1,Semiurban,Y
2706,LP003707,Male,Yes,0,Graduate,No,1809,1868,90,360,1,Urban,Y
2707,LP003708,Male,Yes,0,Not Graduate,No,1668,3890,201,360,0,Semiurban,N
2708,LP003709,Female,No,2,Graduate,No,3427,0,138,360,1,Urban,N
2709,LP003710,Male,No,0,Not Graduate,Yes,2583,2167,104,360,1,Rural,Y
2710,LP003711,Male,Yes,1,Not Graduate,No,2661,7101,279,180,1,Semiurban,Y
2711,LP003712,Male,No,0,Graduate,Yes,16250,0,192,360,0,Urban,N
2712,LP003713,Female,No,3+,Graduate,No,3083,0,255,360,1,Rural,Y
2713,LP003714,Male,No,0,Not Graduate,No,6045,0,115,360,0,Rural,N
2714,LP003715,Male,Yes,3+,Graduate,No,5250,0,94,360,1,Urban,N
2715,LP003716,Male,Yes,0,Graduate,No,14683,2100,304,360,1,Rural,N
2716,LP003717,Male,Yes,3+,Not Graduate,No,4931,0,128,360,0.83661879,Semiurban,N
2717,LP003718,Male,Yes,1,Graduate,No,6083,4250,330,360,0.83661879,Urban,Y
2718,LP003719,Male,No,0,Graduate,No,2060,2209,134,360,1,Semiurban,Y
2719,LP003720,Female,No,1,Graduate,No,3481,0,155,36,1,Semiurban,N
2720,LP003721,Female,No,0,Graduate,No,7200,0,120,360,1,Rural,Y
2721,LP003722,Male,No,0,Graduate,Yes,5166,0,128,360,1,Semiurban,Y
2722,LP003723,Male,No,0,Graduate,No,4095,3447,151,360,1,Rural,Y
2723,LP003724,Male,Yes,2,Graduate,No,4708,1387,150,360,1,Semiurban,Y
2724,LP003725,Male,Yes,3+,Graduate,No,4333,1811,160,360,0,Urban,Y
2725,LP003726,Female,No,0,Graduate,Yes,3418,0,135,360,1,Rural,N
2726,LP003727,Female,No,1,Graduate,No,2876,1560,90,360,1,Urban,Y
2727,LP003728,Female,No,0,Graduate,No,3237,0,30,360,1,Urban,Y
2728,LP003729,Male,Yes,0,Graduate,No,11146,0,136,360,1,Urban,Y
2729,LP003730,Male,No,0,Graduate,No,2833,1857,126,360,1,Rural,Y
2730,LP003731,Male,Yes,0,Graduate,No,2620,2223,150,360,1,Semiurban,Y
2731,LP003732,Male,Yes,2,Graduate,No,3900,0,90,360,1,Semiurban,Y
2732,LP003733,Male,Yes,1,Graduate,No,2750,1842,115,360,1,Semiurban,Y
2733,LP003734,Male,Yes,0,Graduate,No,3993,3274,207,360,1,Semiurban,Y
2734,LP003735,Male,Yes,0,Graduate,No,3103,1300,80,360,1,Urban,Y
2735,LP003736,Male,Yes,0,Graduate,No,14583,0,436,360,1,Semiurban,Y
2736,LP003737,Female,Yes,0,Not Graduate,No,4100,0,124,360,0.83661879,Rural,Y
2737,LP003738,Male,No,1,Not Graduate,Yes,4053,2426,158,360,0,Urban,N
2738,LP003739,Male,Yes,0,Graduate,No,3927,800,112,360,1,Semiurban,Y
2739,LP003740,Male,Yes,2,Graduate,No,2301,985.7999878,78,180,1,Urban,Y
2740,LP003741,Female,No,0,Graduate,No,1811,1666,54,360,1,Urban,Y
2741,LP003742,Male,Yes,0,Graduate,No,20667,0,141,360,1,Rural,N
2742,LP003743,Male,No,0,Graduate,No,3158,3053,89,360,1,Rural,Y
2743,LP003744,Female,No,0,Graduate,Yes,2600,1717,99,300,1,Semiurban,N
2744,LP003745,Male,Yes,0,Graduate,No,3704,2000,120,360,1,Rural,Y
2745,LP003746,Female,No,0,Graduate,No,4124,0,115,360,1,Semiurban,Y
2746,LP003747,Male,No,0,Graduate,No,9508,0,187,360,1,Rural,Y
2747,LP003748,Male,Yes,0,Graduate,No,3075,2416,139,360,1,Rural,Y
2748,LP003749,Male,Yes,2,Graduate,No,4400,0,127,360,0,Semiurban,N
2749,LP003750,Male,Yes,2,Graduate,No,3153,1560,134,360,1,Urban,Y
2750,LP003751,Female,No,0,Graduate,No,5417,0,143,480,0,Urban,N
2751,LP003752,Male,Yes,0,Graduate,No,2383,3334,172,360,1,Semiurban,Y
2752,LP003753,Male,Yes,3+,Graduate,Yes,4416,1250,110,360,1,Urban,Y
2753,LP003754,Male,Yes,1,Graduate,No,6875,0,200,360,1,Semiurban,Y
2754,LP003755,Female,Yes,1,Graduate,No,4666,0,135,360,1,Urban,Y
2755,LP003756,Female,No,0,Graduate,No,5000,2541,151,480,1,Rural,N
2756,LP003757,Male,Yes,1,Graduate,No,2014,2925,113,360,1,Urban,N
2757,LP003758,Male,Yes,0,Not Graduate,No,1800,2934,93,360,0,Urban,N
2758,LP003759,Male,Yes,0,Not Graduate,No,2875,1750,105,360,1,Semiurban,Y
2759,LP003760,Female,No,0,Graduate,No,5000,0,132,360,1,Rural,Y
2760,LP003761,Male,Yes,1,Graduate,No,1625,1803,96,360,1,Urban,Y
2761,LP003762,Male,No,0,Graduate,No,4000,2500,140,360,1,Rural,Y
2762,LP003763,Male,No,0,Not Graduate,No,2000,0,141,360,1,Urban,N
2763,LP003764,Female,No,0,Graduate,No,3762,1666,135,360,1,Rural,Y
2764,LP003765,Female,No,0,Graduate,No,2400,1863,104,360,0,Urban,N
2765,LP003766,Male,No,0,Graduate,No,20233,0,480,360,1,Rural,N
2766,LP003767,Male,Yes,2,Not Graduate,No,7667,0,185,360,0.83661879,Rural,Y
2767,LP003768,Female,No,0,Graduate,No,2917,0,84,360,1,Semiurban,Y
2768,LP003769,Male,No,0,Not Graduate,No,2927,2405,111,360,1,Semiurban,Y
2769,LP003770,Female,No,0,Graduate,No,2507,0,56,360,1,Rural,Y
2770,LP003771,Male,Yes,2,Graduate,Yes,5746,0,144,84,0.83661879,Rural,Y
2771,LP003772,Male,Yes,0,Graduate,No,2473,1843,159,360,1,Rural,N
2772,LP003773,Male,Yes,1,Not Graduate,No,3399,1640,111,180,1,Urban,Y
2773,LP003774,Male,Yes,2,Graduate,No,3717,0,120,360,1,Semiurban,Y
2774,LP003775,Male,Yes,0,Graduate,No,2058,2134,88,360,0.83661879,Urban,Y
2775,LP003776,Female,No,1,Graduate,No,3541,0,112,360,0.83661879,Semiurban,Y
2776,LP003777,Male,Yes,1,Graduate,Yes,10000,0,155,360,1,Rural,N
2777,LP003778,Male,Yes,0,Graduate,No,2400,2167,115,360,1,Semiurban,Y
2778,LP003779,Male,Yes,3+,Graduate,No,4342,189,124,360,1,Semiurban,Y
2779,LP003780,Male,Yes,2,Not Graduate,No,3601,1590,141,360,1,Rural,Y
2780,LP003781,Female,No,0,Graduate,No,3166,2985,132,360,0.83661879,Rural,Y
2781,LP003782,Male,Yes,3+,Graduate,No,15000,0,300,360,1,Rural,Y
2782,LP003783,Male,Yes,1,Graduate,Yes,8666,4983,376,360,0,Rural,N
2783,LP003784,Male,No,0,Graduate,No,4917,0,130,360,0,Rural,Y
2784,LP003785,Male,Yes,0,Graduate,Yes,5818,2160,184,360,1,Semiurban,Y
2785,LP003786,Female,Yes,0,Graduate,No,4333,2451,110,360,1,Urban,N
2786,LP003787,Female,No,0,Graduate,No,2500,0,67,360,1,Urban,Y
2787,LP003788,Male,No,1,Graduate,No,4384,1793,117,360,1,Urban,Y
2788,LP003789,Male,No,0,Graduate,No,2935,0,98,360,1,Semiurban,Y
2789,LP003790,Male,No,0,Graduate,No,2833,0,71,360,1,Urban,Y
2790,LP003791,Male,Yes,0,Graduate,Yes,63337,0,490,180,1,Urban,Y
2791,LP003792,Male,Yes,1,Graduate,Yes,9833,1833,182,180,1,Urban,Y
2792,LP003793,Male,Yes,0,Graduate,Yes,5503,4490,70,334,1,Semiurban,Y
2793,LP003794,Male,Yes,1,Graduate,Yes,5250,688,160,360,1,Rural,Y
2794,LP003795,Male,Yes,2,Graduate,Yes,2500,4600,176,360,1,Rural,Y
2795,LP003796,Female,No,3+,Not Graduate,No,1830,0,141,360,0,Urban,N
2796,LP003797,Female,No,0,Graduate,No,4160,0,71,360,1,Semiurban,Y
2797,LP003798,Male,Yes,3+,Not Graduate,No,2647,1587,173,360,1,Rural,N
2798,LP003799,Female,No,0,Graduate,No,2378,0,46,360,1,Rural,N
2799,LP003800,Male,Yes,1,Not Graduate,No,4554,1229,158,360,1,Urban,Y
2800,LP003801,Male,Yes,3+,Not Graduate,No,3173,0,74,360,1,Semiurban,Y
2801,LP003802,Male,Yes,2,Graduate,Yes,2583,2330,125,360,1,Rural,Y
2802,LP003803,Male,Yes,0,Graduate,No,2499,2458,160,360,1,Semiurban,Y
2803,LP003804,Male,Yes,0,Not Graduate,No,3523,3230,152,360,0,Rural,N
2804,LP003805,Male,Yes,2,Not Graduate,No,3083,2168,126,360,1,Urban,Y
2805,LP003806,Male,Yes,0,Graduate,No,6333,4583,259,360,0.83661879,Semiurban,Y
2806,LP003807,Male,Yes,0,Graduate,No,2625,6250,187,360,1,Rural,Y
2807,LP003808,Male,Yes,0,Graduate,No,9083,0,228,360,1,Semiurban,Y
2808,LP003809,Male,No,0,Graduate,No,8750,4167,308,360,1,Rural,N
2809,LP003810,Male,Yes,3+,Graduate,No,2666,2083,95,360,1,Rural,Y
2810,LP003811,Female,Yes,0,Graduate,Yes,5500,0,105,360,0,Rural,N
2811,LP003812,Female,Yes,0,Graduate,No,2423,505,130,360,1,Semiurban,Y
2812,LP003813,Female,No,0,Graduate,No,3813,0,116,180,1,Urban,Y
2813,LP003814,Male,Yes,2,Graduate,No,8333,3167,165,360,1,Rural,Y
2814,LP003815,Male,Yes,1,Graduate,No,3875,0,67,360,1,Urban,N
2815,LP003816,Male,Yes,0,Not Graduate,No,3000,1666,100,480,0,Urban,N
2816,LP003817,Male,Yes,3+,Graduate,No,5167,3167,200,360,1,Semiurban,Y
2817,LP003818,Female,No,1,Graduate,No,4723,0,81,360,1,Semiurban,N
2818,LP003819,Male,Yes,2,Graduate,No,5000,3667,236,360,1,Semiurban,Y
2819,LP003820,Male,Yes,0,Graduate,No,4750,2333,130,360,1,Urban,Y
2820,LP003821,Male,Yes,0,Graduate,No,3013,3033,95,300,0.83661879,Urban,Y
2821,LP003822,Male,No,0,Graduate,Yes,6822,0,141,360,1,Rural,Y
2822,LP003823,Male,No,0,Not Graduate,No,6216,0,133,360,1,Rural,N
2823,LP003824,Male,No,0,Graduate,No,2500,0,96,480,1,Semiurban,N
2824,LP003825,Male,No,0,Graduate,No,5124,0,124,334,0,Rural,N
2825,LP003826,Male,Yes,1,Graduate,No,6325,0,175,360,1,Semiurban,Y
2826,LP003827,Male,Yes,0,Graduate,No,19730,5266,570,360,1,Rural,N
2827,LP003828,Female,No,0,Graduate,Yes,15759,0,55,360,1,Semiurban,Y
2828,LP003829,Male,Yes,2,Graduate,No,5185,0,155,360,1,Semiurban,Y
2829,LP003830,Male,Yes,2,Graduate,Yes,9323,7873,380,300,1,Rural,Y
2830,LP003831,Male,No,1,Graduate,No,3062,1987,111,180,0,Urban,N
2831,LP003832,Female,No,0,Graduate,Yes,2764,1459,110,360,1,Urban,Y
2832,LP003833,Male,Yes,0,Graduate,No,4817,923,120,180,1,Urban,Y
2833,LP003834,Male,Yes,3+,Graduate,No,8750,4996,130,360,1,Rural,Y
2834,LP003835,Male,Yes,0,Graduate,No,4310,0,130,360,0.83661879,Semiurban,Y
2835,LP003836,Male,No,0,Graduate,No,3069,0,71,480,1,Urban,N
2836,LP003837,Male,Yes,2,Graduate,No,5391,0,130,360,1,Urban,Y
2837,LP003838,Male,Yes,0,Graduate,Yes,3333,2500,128,360,1,Semiurban,Y
2838,LP003839,Male,No,0,Graduate,No,5941,4232,296,360,1,Semiurban,Y
2839,LP003840,Female,No,0,Graduate,No,6000,0,156,360,1,Urban,Y
2840,LP003841,Male,No,0,Graduate,Yes,7167,0,128,360,1,Urban,Y
2841,LP003842,Male,Yes,2,Graduate,No,4566,0,100,360,1,Urban,N
2842,LP003843,Male,No,1,Graduate,Yes,3667,0,113,180,1,Urban,Y
2843,LP003844,Male,No,0,Not Graduate,No,2346,1600,132,360,1,Semiurban,Y
2844,LP003845,Male,Yes,0,Not Graduate,No,3010,3136,141,360,0,Urban,N
2845,LP003846,Male,Yes,0,Graduate,No,2333,2417,136,360,1,Urban,Y
2846,LP003847,Male,Yes,0,Graduate,No,5488,0,125,360,1,Rural,Y
2847,LP003848,Male,No,3+,Graduate,No,9167,0,185,360,1,Rural,Y
2848,LP003849,Male,Yes,3+,Graduate,No,9504,0,275,360,1,Rural,Y
2849,LP003850,Male,Yes,0,Graduate,No,2583,2115,120,360,0.83661879,Urban,Y
2850,LP003851,Male,Yes,2,Not Graduate,No,1993,1625,113,180,1,Semiurban,Y
2851,LP003852,Male,Yes,2,Graduate,No,3100,1400,113,360,1,Urban,Y
2852,LP003853,Male,Yes,2,Graduate,No,3276,484,135,360,0.83661879,Semiurban,Y
2853,LP003854,Female,No,0,Graduate,No,3180,0,71,360,0,Urban,N
2854,LP003855,Male,Yes,0,Graduate,No,3033,1459,95,360,1,Urban,Y
2855,LP003856,Male,No,0,Not Graduate,No,3902,1666,109,360,1,Rural,Y
2856,LP003857,Female,No,0,Graduate,No,1500,1800,103,360,0,Semiurban,N
2857,LP003858,Male,Yes,2,Not Graduate,No,2889,0,45,180,0,Urban,N
2858,LP003859,Male,No,0,Not Graduate,No,2755,0,65,300,1,Rural,N
2859,LP003860,Male,No,0,Graduate,No,2500,20000,103,360,1,Semiurban,Y
2860,LP003861,Female,No,0,Not Graduate,No,1963,0,53,360,1,Semiurban,Y
2861,LP003862,Female,No,0,Graduate,Yes,7441,0,194,360,1,Rural,N
2862,LP003863,Female,No,0,Graduate,No,4547,0,115,360,1,Semiurban,Y
2863,LP003864,Male,Yes,0,Not Graduate,No,2167,2400,115,360,1,Urban,Y
2864,LP003865,Female,No,0,Not Graduate,No,2213,0,66,360,1,Rural,Y
2865,LP003866,Male,Yes,1,Graduate,No,8300,0,152,300,0,Semiurban,N
2866,LP003867,Male,Yes,3+,Graduate,No,81000,0,360,360,0,Rural,N
2867,LP003868,Female,No,1,Not Graduate,Yes,3867,0,62,360,1,Semiurban,N
2868,LP003869,Male,Yes,0,Graduate,Yes,6256,0,160,360,0.83661879,Urban,Y
2869,LP003870,Male,Yes,0,Not Graduate,No,6096,0,218,360,0,Rural,N
2870,LP003871,Male,Yes,0,Not Graduate,No,2253,2033,110,360,1,Rural,Y
2871,LP003872,Female,Yes,0,Not Graduate,No,2149,3237,178,360,0,Semiurban,N
2872,LP003873,Female,No,0,Graduate,No,2995,0,60,360,1,Urban,Y
2873,LP003874,Female,No,1,Graduate,No,2600,0,160,360,1,Urban,N
2874,LP003875,Male,Yes,2,Graduate,Yes,1600,20000,239,360,1,Urban,N
2875,LP003876,Male,Yes,0,Graduate,No,1025,2773,112,360,1,Rural,Y
2876,LP003877,Male,Yes,0,Graduate,No,3246,1417,138,360,1,Semiurban,Y
2877,LP003878,Male,Yes,0,Graduate,No,5829,0,138,360,1,Rural,Y
2878,LP003879,Female,No,0,Not Graduate,No,2720,0,80,334,0,Urban,N
2879,LP003880,Male,Yes,0,Graduate,No,1820,1719,100,360,1,Urban,Y
2880,LP003881,Male,Yes,1,Graduate,No,7250,1667,110,334,0,Urban,N
2881,LP003882,Male,Yes,0,Graduate,No,14880,0,96,360,1,Semiurban,Y
2882,LP003883,Male,Yes,0,Graduate,No,2666,4300,121,360,1,Rural,Y
2883,LP003884,Female,No,1,Not Graduate,No,4606,0,81,360,1,Rural,N
2884,LP003885,Male,Yes,2,Graduate,No,5935,0,133,360,1,Semiurban,Y
2885,LP003886,Male,Yes,0,Graduate,No,2920,16.12000084,87,360,1,Rural,Y
2886,LP003887,Male,No,0,Not Graduate,No,2717,0,60,180,1,Urban,Y
2887,LP003888,Female,No,1,Graduate,Yes,8624,0,150,360,1,Semiurban,Y
2888,LP003889,Male,No,0,Graduate,No,6500,0,105,360,0,Rural,N
2889,LP003890,Male,No,0,Graduate,Yes,12876,0,405,360,1,Semiurban,Y
2890,LP003891,Male,Yes,0,Graduate,No,2425,2340,143,360,1,Semiurban,Y
2891,LP003892,Male,No,0,Graduate,No,3750,0,100,360,1,Urban,Y
2892,LP003893,Female,Yes,0,Graduate,No,10047,0,141,240,1,Semiurban,Y
2893,LP003894,Male,No,0,Graduate,No,1926,1851,50,360,1,Semiurban,Y
2894,LP003895,Male,Yes,0,Graduate,No,2213,1125,141,360,1,Urban,Y
2895,LP003896,Male,No,0,Graduate,Yes,10416,0,187,360,0,Urban,N
2896,LP003897,Female,Yes,0,Not Graduate,Yes,7142,0,138,360,1,Rural,Y
2897,LP003898,Male,No,0,Graduate,No,3660,5064,187,360,1,Semiurban,Y
2898,LP003899,Male,Yes,0,Graduate,No,7901,1833,180,360,1,Rural,Y
2899,LP003900,Male,No,3+,Not Graduate,No,4707,1993,148,360,1,Semiurban,Y
2900,LP003901,Male,No,1,Graduate,No,37719,0,152,360,1,Semiurban,Y
2901,LP003902,Male,Yes,0,Graduate,No,7333,8333,175,300,0.83661879,Rural,Y
2902,LP003903,Male,Yes,1,Graduate,Yes,3466,1210,130,360,1,Rural,Y
2903,LP003904,Male,Yes,2,Not Graduate,No,4652,0,110,360,1,Rural,Y
2904,LP003905,Male,Yes,0,Graduate,Yes,3539,1376,55,360,1,Rural,N
2905,LP003906,Male,Yes,2,Graduate,No,3340,1710,150,360,0,Rural,N
2906,LP003907,Male,No,1,Not Graduate,Yes,2769,1542,190,360,0.83661879,Semiurban,N
2907,LP003908,Male,Yes,2,Not Graduate,No,2309,1255,125,360,0,Rural,N
2908,LP003909,Male,Yes,2,Not Graduate,No,1958,1456,60,300,0.83661879,Urban,Y
2909,LP003910,Male,Yes,0,Graduate,No,3948,1733,149,360,0,Rural,N
2910,LP003911,Male,Yes,0,Graduate,No,2483,2466,90,180,0,Rural,Y
2911,LP003912,Male,No,0,Graduate,Yes,7085,0,84,360,1,Semiurban,Y
2912,LP003913,Male,Yes,2,Graduate,No,3859,0,96,360,1,Semiurban,Y
2913,LP003914,Male,Yes,0,Graduate,No,4301,0,118,360,1,Urban,Y
2914,LP003915,Male,Yes,0,Graduate,No,3708,2569,173,360,1,Urban,N
2915,LP003916,Male,No,2,Graduate,No,4354,0,136,360,1,Rural,Y
2916,LP003917,Male,Yes,0,Graduate,No,8334,0,160,360,1,Semiurban,N
2917,LP003918,Male,Yes,0,Graduate,Yes,2083,4083,160,360,0.83661879,Semiurban,Y
2918,LP003919,Male,Yes,3+,Graduate,No,7740,0,128,180,1,Urban,Y
2919,LP003920,Male,Yes,0,Graduate,No,3015,2188,153,360,1,Rural,Y
2920,LP003921,Female,No,1,Not Graduate,Yes,5191,0,132,360,1,Semiurban,Y
2921,LP003922,Male,No,0,Graduate,No,4166,0,98,360,0,Semiurban,N
2922,LP003923,Male,No,0,Graduate,No,6000,0,140,360,1,Rural,Y
2923,LP003924,Male,Yes,3+,Not Graduate,No,2947,1664,70,180,0,Urban,N
2924,LP003925,Male,Yes,0,Graduate,No,16692,0,110,360,1,Semiurban,Y
2925,LP003926,Female,Yes,2,Not Graduate,Yes,210,2917,98,360,1,Semiurban,Y
2926,LP003927,Male,Yes,0,Graduate,No,4333,2451,110,360,1,Urban,N
2927,LP003928,Male,Yes,1,Graduate,Yes,3450,2079,162,360,1,Semiurban,Y
2928,LP003929,Male,Yes,1,Not Graduate,No,2653,1500,113,180,0,Rural,N
2929,LP003930,Male,Yes,3+,Graduate,No,4691,0,100,360,1,Semiurban,Y
2930,LP003931,Female,No,0,Graduate,Yes,2500,0,93,360,0.83661879,Urban,Y
