,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
2634,LP003635,1,1,3,0,0,5516,11300.0,495.0,360.0,0.0,1,0
2635,LP003636,1,1,1,0,0,3750,0.0,116.0,360.0,1.0,1,1
2636,LP003637,1,0,0,1,0,2333,1451.0,102.0,480.0,0.0,2,0
2637,LP003638,1,1,1,0,0,6400,7250.0,180.0,360.0,0.0,2,0
2638,LP003639,1,0,0,0,0,1916,5063.0,67.0,360.0,0.83661879,0,0
2639,LP003640,1,1,0,0,0,4600,0.0,73.0,180.0,1.0,1,1
2640,LP003641,1,1,1,0,0,33846,0.0,260.0,360.0,1.0,1,0
2641,LP003642,0,1,0,0,0,3625,0.0,108.0,360.0,1.0,1,1
2642,LP003643,1,1,0,0,1,39147,4750.0,120.0,360.0,1.0,1,1
2643,LP003644,1,1,1,0,1,2178,0.0,66.0,300.0,0.0,0,0
2644,LP003645,1,1,0,0,0,2383,2138.0,58.0,360.0,0.83661879,0,1
2645,LP003646,1,1,0,0,1,674,5296.0,168.0,360.0,1.0,0,1
2646,LP003647,1,1,0,0,0,9328,0.0,188.0,180.0,1.0,0,1
2647,LP003648,1,0,0,1,0,4885,0.0,48.0,360.0,1.0,0,1
2648,LP003649,1,0,0,0,0,12000,0.0,164.0,360.0,1.0,1,0
2649,LP003650,1,1,0,1,0,6033,0.0,160.0,360.0,1.0,2,0
2650,LP003651,1,0,0,0,0,3858,0.0,76.0,360.0,1.0,1,1
2651,LP003652,1,0,0,0,0,4191,0.0,120.0,360.0,1.0,0,1
2652,LP003653,1,1,1,0,0,3125,2583.0,170.0,360.0,1.0,1,0
2653,LP003654,1,0,0,0,0,8333,3750.0,187.0,360.0,1.0,0,1
2654,LP003655,0,0,0,1,0,1907,2365.0,120.0,334.0,1.0,2,1
2655,LP003656,0,1,0,0,0,3416,2816.0,113.0,360.0,0.83661879,1,1
2656,LP003657,1,0,0,0,1,11000,0.0,83.0,360.0,1.0,2,0
2657,LP003658,1,1,1,1,0,2600,2500.0,90.0,360.0,1.0,1,1
2658,LP003659,1,0,2,0,0,4923,0.0,166.0,360.0,0.0,1,1
2659,LP003660,1,1,3,1,0,3992,0.0,141.0,180.0,1.0,2,0
2660,LP003661,1,1,1,1,0,3500,1083.0,135.0,360.0,1.0,2,1
2661,LP003662,1,1,2,1,0,3917,0.0,124.0,360.0,1.0,1,1
2662,LP003663,0,0,0,1,0,4408,0.0,120.0,360.0,1.0,1,1
2663,LP003664,0,0,0,0,0,3244,0.0,80.0,360.0,1.0,2,1
2664,LP003665,1,0,0,1,0,3975,2531.0,55.0,360.0,1.0,0,1
2665,LP003666,1,0,0,0,0,2479,0.0,59.0,360.0,1.0,2,1
2666,LP003667,1,0,0,0,0,3418,0.0,127.0,360.0,1.0,1,0
2667,LP003668,0,0,0,0,0,10000,0.0,214.0,360.0,1.0,1,0
2668,LP003669,1,1,3,0,0,3430,1250.0,128.0,360.0,0.0,1,0
2669,LP003670,1,1,1,0,1,7787,0.0,240.0,360.0,1.0,2,1
2670,LP003671,1,1,3,1,1,5703,0.0,130.0,360.0,1.0,0,1
2671,LP003672,1,1,0,0,0,3173,3021.0,137.0,360.0,1.0,2,1
2672,LP003673,1,1,3,1,0,3850,983.0,100.0,360.0,1.0,1,1
2673,LP003674,1,1,0,0,0,150,1800.0,135.0,360.0,1.0,0,0
2674,LP003675,1,1,0,0,0,3727,1775.0,131.0,360.0,1.0,1,1
2675,LP003676,1,1,2,0,1,5000,0.0,72.0,360.0,0.0,1,0
2676,LP003677,0,1,2,0,0,4283,2383.0,127.0,360.0,0.83661879,1,1
2677,LP003678,1,1,0,0,0,2221,0.0,60.0,360.0,0.0,2,0
2678,LP003679,1,1,2,0,0,4009,1717.0,116.0,360.0,1.0,1,1
2679,LP003680,1,0,0,0,0,2971,2791.0,144.0,360.0,1.0,1,1
2680,LP003681,1,1,0,0,0,7578,1010.0,175.0,334.0,1.0,1,1
2681,LP003682,1,1,0,0,0,6250,0.0,128.0,360.0,1.0,1,1
2682,LP003683,1,1,0,0,0,3250,0.0,170.0,360.0,1.0,0,0
2683,LP003684,1,1,0,1,1,4735,0.0,138.0,360.0,1.0,2,0
2684,LP003685,1,1,2,0,0,6250,1695.0,210.0,360.0,1.0,1,1
2685,LP003686,1,1,0,0,0,4758,0.0,158.0,480.0,1.0,1,1
2686,LP003687,1,0,0,0,1,6400,0.0,200.0,360.0,1.0,0,1
2687,LP003688,1,1,1,0,0,2491,2054.0,104.0,360.0,1.0,1,1
2688,LP003689,1,1,0,0,1,3716,0.0,42.0,180.0,1.0,0,1
2689,LP003690,1,0,0,1,0,3189,2598.0,120.0,334.0,1.0,0,1
2690,LP003691,0,0,0,0,0,8333,0.0,280.0,360.0,1.0,1,1
2691,LP003692,1,1,1,0,0,3155,1779.0,140.0,360.0,1.0,1,1
2692,LP003693,1,1,1,0,0,5500,1260.0,170.0,360.0,1.0,0,1
2693,LP003694,1,1,0,0,1,5746,0.0,255.0,360.0,0.83661879,2,0
2694,LP003695,0,0,0,0,1,3463,0.0,122.0,360.0,0.83661879,2,1
2695,LP003696,0,0,1,0,0,3812,0.0,112.0,360.0,1.0,0,1
2696,LP003697,1,1,1,0,0,3315,0.0,96.0,360.0,1.0,1,1
2697,LP003698,1,1,2,0,0,5819,5000.0,120.0,360.0,1.0,0,1
2698,LP003699,1,1,1,1,0,2510,1983.0,140.0,180.0,1.0,2,0
2699,LP003700,1,0,0,0,0,2965,5701.0,155.0,60.0,1.0,2,1
2700,LP003701,1,1,2,0,1,6250,1300.0,108.0,360.0,1.0,0,1
2701,LP003702,1,1,0,1,0,3406,4417.0,123.0,360.0,1.0,1,1
2702,LP003703,1,0,0,0,1,6050,4333.0,120.0,180.0,1.0,2,0
2703,LP003704,1,1,2,0,0,9703,0.0,112.0,360.0,1.0,2,1
2704,LP003705,1,1,1,1,0,6608,0.0,137.0,180.0,1.0,2,1
2705,LP003706,1,1,1,0,0,2882,1843.0,123.0,480.0,1.0,1,1
2706,LP003707,1,1,0,0,0,1809,1868.0,90.0,360.0,1.0,2,1
2707,LP003708,1,1,0,1,0,1668,3890.0,201.0,360.0,0.0,1,0
2708,LP003709,0,0,2,0,0,3427,0.0,138.0,360.0,1.0,2,0
2709,LP003710,1,0,0,1,1,2583,2167.0,104.0,360.0,1.0,0,1
2710,LP003711,1,1,1,1,0,2661,7101.0,279.0,180.0,1.0,1,1
2711,LP003712,1,0,0,0,1,16250,0.0,192.0,360.0,0.0,2,0
2712,LP003713,0,0,3,0,0,3083,0.0,255.0,360.0,1.0,0,1
2713,LP003714,1,0,0,1,0,6045,0.0,115.0,360.0,0.0,0,0
2714,LP003715,1,1,3,0,0,5250,0.0,94.0,360.0,1.0,2,0
2715,LP003716,1,1,0,0,0,14683,2100.0,304.0,360.0,1.0,0,0
2716,LP003717,1,1,3,1,0,4931,0.0,128.0,360.0,0.83661879,1,0
2717,LP003718,1,1,1,0,0,6083,4250.0,330.0,360.0,0.83661879,2,1
2718,LP003719,1,0,0,0,0,2060,2209.0,134.0,360.0,1.0,1,1
2719,LP003720,0,0,1,0,0,3481,0.0,155.0,36.0,1.0,1,0
2720,LP003721,0,0,0,0,0,7200,0.0,120.0,360.0,1.0,0,1
2721,LP003722,1,0,0,0,1,5166,0.0,128.0,360.0,1.0,1,1
2722,LP003723,1,0,0,0,0,4095,3447.0,151.0,360.0,1.0,0,1
2723,LP003724,1,1,2,0,0,4708,1387.0,150.0,360.0,1.0,1,1
2724,LP003725,1,1,3,0,0,4333,1811.0,160.0,360.0,0.0,2,1
2725,LP003726,0,0,0,0,1,3418,0.0,135.0,360.0,1.0,0,0
2726,LP003727,0,0,1,0,0,2876,1560.0,90.0,360.0,1.0,2,1
2727,LP003728,0,0,0,0,0,3237,0.0,30.0,360.0,1.0,2,1
2728,LP003729,1,1,0,0,0,11146,0.0,136.0,360.0,1.0,2,1
2729,LP003730,1,0,0,0,0,2833,1857.0,126.0,360.0,1.0,0,1
2730,LP003731,1,1,0,0,0,2620,2223.0,150.0,360.0,1.0,1,1
2731,LP003732,1,1,2,0,0,3900,0.0,90.0,360.0,1.0,1,1
2732,LP003733,1,1,1,0,0,2750,1842.0,115.0,360.0,1.0,1,1
2733,LP003734,1,1,0,0,0,3993,3274.0,207.0,360.0,1.0,1,1
2734,LP003735,1,1,0,0,0,3103,1300.0,80.0,360.0,1.0,2,1
2735,LP003736,1,1,0,0,0,14583,0.0,436.0,360.0,1.0,1,1
2736,LP003737,0,1,0,1,0,4100,0.0,124.0,360.0,0.83661879,0,1
2737,LP003738,1,0,1,1,1,4053,2426.0,158.0,360.0,0.0,2,0
2738,LP003739,1,1,0,0,0,3927,800.0,112.0,360.0,1.0,1,1
2739,LP003740,1,1,2,0,0,2301,985.7999878,78.0,180.0,1.0,2,1
2740,LP003741,0,0,0,0,0,1811,1666.0,54.0,360.0,1.0,2,1
2741,LP003742,1,1,0,0,0,20667,0.0,141.0,360.0,1.0,0,0
2742,LP003743,1,0,0,0,0,3158,3053.0,89.0,360.0,1.0,0,1
2743,LP003744,0,0,0,0,1,2600,1717.0,99.0,300.0,1.0,1,0
2744,LP003745,1,1,0,0,0,3704,2000.0,120.0,360.0,1.0,0,1
2745,LP003746,0,0,0,0,0,4124,0.0,115.0,360.0,1.0,1,1
2746,LP003747,1,0,0,0,0,9508,0.0,187.0,360.0,1.0,0,1
2747,LP003748,1,1,0,0,0,3075,2416.0,139.0,360.0,1.0,0,1
2748,LP003749,1,1,2,0,0,4400,0.0,127.0,360.0,0.0,1,0
2749,LP003750,1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,2,1
2750,LP003751,0,0,0,0,0,5417,0.0,143.0,480.0,0.0,2,0
2751,LP003752,1,1,0,0,0,2383,3334.0,172.0,360.0,1.0,1,1
2752,LP003753,1,1,3,0,1,4416,1250.0,110.0,360.0,1.0,2,1
2753,LP003754,1,1,1,0,0,6875,0.0,200.0,360.0,1.0,1,1
2754,LP003755,0,1,1,0,0,4666,0.0,135.0,360.0,1.0,2,1
2755,LP003756,0,0,0,0,0,5000,2541.0,151.0,480.0,1.0,0,0
2756,LP003757,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,2,0
2757,LP003758,1,1,0,1,0,1800,2934.0,93.0,360.0,0.0,2,0
2758,LP003759,1,1,0,1,0,2875,1750.0,105.0,360.0,1.0,1,1
2759,LP003760,0,0,0,0,0,5000,0.0,132.0,360.0,1.0,0,1
2760,LP003761,1,1,1,0,0,1625,1803.0,96.0,360.0,1.0,2,1
2761,LP003762,1,0,0,0,0,4000,2500.0,140.0,360.0,1.0,0,1
2762,LP003763,1,0,0,1,0,2000,0.0,141.0,360.0,1.0,2,0
2763,LP003764,0,0,0,0,0,3762,1666.0,135.0,360.0,1.0,0,1
2764,LP003765,0,0,0,0,0,2400,1863.0,104.0,360.0,0.0,2,0
2765,LP003766,1,0,0,0,0,20233,0.0,480.0,360.0,1.0,0,0
2766,LP003767,1,1,2,1,0,7667,0.0,185.0,360.0,0.83661879,0,1
2767,LP003768,0,0,0,0,0,2917,0.0,84.0,360.0,1.0,1,1
2768,LP003769,1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1,1
2769,LP003770,0,0,0,0,0,2507,0.0,56.0,360.0,1.0,0,1
2770,LP003771,1,1,2,0,1,5746,0.0,144.0,84.0,0.83661879,0,1
2771,LP003772,1,1,0,0,0,2473,1843.0,159.0,360.0,1.0,0,0
2772,LP003773,1,1,1,1,0,3399,1640.0,111.0,180.0,1.0,2,1
2773,LP003774,1,1,2,0,0,3717,0.0,120.0,360.0,1.0,1,1
2774,LP003775,1,1,0,0,0,2058,2134.0,88.0,360.0,0.83661879,2,1
2775,LP003776,0,0,1,0,0,3541,0.0,112.0,360.0,0.83661879,1,1
2776,LP003777,1,1,1,0,1,10000,0.0,155.0,360.0,1.0,0,0
2777,LP003778,1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1,1
2778,LP003779,1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1,1
2779,LP003780,1,1,2,1,0,3601,1590.0,141.0,360.0,1.0,0,1
2780,LP003781,0,0,0,0,0,3166,2985.0,132.0,360.0,0.83661879,0,1
2781,LP003782,1,1,3,0,0,15000,0.0,300.0,360.0,1.0,0,1
2782,LP003783,1,1,1,0,1,8666,4983.0,376.0,360.0,0.0,0,0
2783,LP003784,1,0,0,0,0,4917,0.0,130.0,360.0,0.0,0,1
2784,LP003785,1,1,0,0,1,5818,2160.0,184.0,360.0,1.0,1,1
2785,LP003786,0,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2,0
2786,LP003787,0,0,0,0,0,2500,0.0,67.0,360.0,1.0,2,1
2787,LP003788,1,0,1,0,0,4384,1793.0,117.0,360.0,1.0,2,1
2788,LP003789,1,0,0,0,0,2935,0.0,98.0,360.0,1.0,1,1
2789,LP003790,1,0,0,0,0,2833,0.0,71.0,360.0,1.0,2,1
2790,LP003791,1,1,0,0,1,63337,0.0,490.0,180.0,1.0,2,1
2791,LP003792,1,1,1,0,1,9833,1833.0,182.0,180.0,1.0,2,1
2792,LP003793,1,1,0,0,1,5503,4490.0,70.0,334.0,1.0,1,1
2793,LP003794,1,1,1,0,1,5250,688.0,160.0,360.0,1.0,0,1
2794,LP003795,1,1,2,0,1,2500,4600.0,176.0,360.0,1.0,0,1
2795,LP003796,0,0,3,1,0,1830,0.0,141.0,360.0,0.0,2,0
2796,LP003797,0,0,0,0,0,4160,0.0,71.0,360.0,1.0,1,1
2797,LP003798,1,1,3,1,0,2647,1587.0,173.0,360.0,1.0,0,0
2798,LP003799,0,0,0,0,0,2378,0.0,46.0,360.0,1.0,0,0
2799,LP003800,1,1,1,1,0,4554,1229.0,158.0,360.0,1.0,2,1
2800,LP003801,1,1,3,1,0,3173,0.0,74.0,360.0,1.0,1,1
2801,LP003802,1,1,2,0,1,2583,2330.0,125.0,360.0,1.0,0,1
2802,LP003803,1,1,0,0,0,2499,2458.0,160.0,360.0,1.0,1,1
2803,LP003804,1,1,0,1,0,3523,3230.0,152.0,360.0,0.0,0,0
2804,LP003805,1,1,2,1,0,3083,2168.0,126.0,360.0,1.0,2,1
2805,LP003806,1,1,0,0,0,6333,4583.0,259.0,360.0,0.83661879,1,1
2806,LP003807,1,1,0,0,0,2625,6250.0,187.0,360.0,1.0,0,1
2807,LP003808,1,1,0,0,0,9083,0.0,228.0,360.0,1.0,1,1
2808,LP003809,1,0,0,0,0,8750,4167.0,308.0,360.0,1.0,0,0
2809,LP003810,1,1,3,0,0,2666,2083.0,95.0,360.0,1.0,0,1
2810,LP003811,0,1,0,0,1,5500,0.0,105.0,360.0,0.0,0,0
2811,LP003812,0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1,1
2812,LP003813,0,0,0,0,0,3813,0.0,116.0,180.0,1.0,2,1
2813,LP003814,1,1,2,0,0,8333,3167.0,165.0,360.0,1.0,0,1
2814,LP003815,1,1,1,0,0,3875,0.0,67.0,360.0,1.0,2,0
2815,LP003816,1,1,0,1,0,3000,1666.0,100.0,480.0,0.0,2,0
2816,LP003817,1,1,3,0,0,5167,3167.0,200.0,360.0,1.0,1,1
2817,LP003818,0,0,1,0,0,4723,0.0,81.0,360.0,1.0,1,0
2818,LP003819,1,1,2,0,0,5000,3667.0,236.0,360.0,1.0,1,1
2819,LP003820,1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,2,1
2820,LP003821,1,1,0,0,0,3013,3033.0,95.0,300.0,0.83661879,2,1
2821,LP003822,1,0,0,0,1,6822,0.0,141.0,360.0,1.0,0,1
2822,LP003823,1,0,0,1,0,6216,0.0,133.0,360.0,1.0,0,0
2823,LP003824,1,0,0,0,0,2500,0.0,96.0,480.0,1.0,1,0
2824,LP003825,1,0,0,0,0,5124,0.0,124.0,334.0,0.0,0,0
2825,LP003826,1,1,1,0,0,6325,0.0,175.0,360.0,1.0,1,1
2826,LP003827,1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,0,0
2827,LP003828,0,0,0,0,1,15759,0.0,55.0,360.0,1.0,1,1
2828,LP003829,1,1,2,0,0,5185,0.0,155.0,360.0,1.0,1,1
2829,LP003830,1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,0,1
2830,LP003831,1,0,1,0,0,3062,1987.0,111.0,180.0,0.0,2,0
2831,LP003832,0,0,0,0,1,2764,1459.0,110.0,360.0,1.0,2,1
2832,LP003833,1,1,0,0,0,4817,923.0,120.0,180.0,1.0,2,1
2833,LP003834,1,1,3,0,0,8750,4996.0,130.0,360.0,1.0,0,1
2834,LP003835,1,1,0,0,0,4310,0.0,130.0,360.0,0.83661879,1,1
2835,LP003836,1,0,0,0,0,3069,0.0,71.0,480.0,1.0,2,0
2836,LP003837,1,1,2,0,0,5391,0.0,130.0,360.0,1.0,2,1
2837,LP003838,1,1,0,0,1,3333,2500.0,128.0,360.0,1.0,1,1
2838,LP003839,1,0,0,0,0,5941,4232.0,296.0,360.0,1.0,1,1
2839,LP003840,0,0,0,0,0,6000,0.0,156.0,360.0,1.0,2,1
2840,LP003841,1,0,0,0,1,7167,0.0,128.0,360.0,1.0,2,1
2841,LP003842,1,1,2,0,0,4566,0.0,100.0,360.0,1.0,2,0
2842,LP003843,1,0,1,0,1,3667,0.0,113.0,180.0,1.0,2,1
2843,LP003844,1,0,0,1,0,2346,1600.0,132.0,360.0,1.0,1,1
2844,LP003845,1,1,0,1,0,3010,3136.0,141.0,360.0,0.0,2,0
2845,LP003846,1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,2,1
2846,LP003847,1,1,0,0,0,5488,0.0,125.0,360.0,1.0,0,1
2847,LP003848,1,0,3,0,0,9167,0.0,185.0,360.0,1.0,0,1
2848,LP003849,1,1,3,0,0,9504,0.0,275.0,360.0,1.0,0,1
2849,LP003850,1,1,0,0,0,2583,2115.0,120.0,360.0,0.83661879,2,1
2850,LP003851,1,1,2,1,0,1993,1625.0,113.0,180.0,1.0,1,1
2851,LP003852,1,1,2,0,0,3100,1400.0,113.0,360.0,1.0,2,1
2852,LP003853,1,1,2,0,0,3276,484.0,135.0,360.0,0.83661879,1,1
2853,LP003854,0,0,0,0,0,3180,0.0,71.0,360.0,0.0,2,0
2854,LP003855,1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,2,1
2855,LP003856,1,0,0,1,0,3902,1666.0,109.0,360.0,1.0,0,1
2856,LP003857,0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1,0
2857,LP003858,1,1,2,1,0,2889,0.0,45.0,180.0,0.0,2,0
2858,LP003859,1,0,0,1,0,2755,0.0,65.0,300.0,1.0,0,0
2859,LP003860,1,0,0,0,0,2500,20000.0,103.0,360.0,1.0,1,1
2860,LP003861,0,0,0,1,0,1963,0.0,53.0,360.0,1.0,1,1
2861,LP003862,0,0,0,0,1,7441,0.0,194.0,360.0,1.0,0,0
2862,LP003863,0,0,0,0,0,4547,0.0,115.0,360.0,1.0,1,1
2863,LP003864,1,1,0,1,0,2167,2400.0,115.0,360.0,1.0,2,1
2864,LP003865,0,0,0,1,0,2213,0.0,66.0,360.0,1.0,0,1
2865,LP003866,1,1,1,0,0,8300,0.0,152.0,300.0,0.0,1,0
2866,LP003867,1,1,3,0,0,81000,0.0,360.0,360.0,0.0,0,0
2867,LP003868,0,0,1,1,1,3867,0.0,62.0,360.0,1.0,1,0
2868,LP003869,1,1,0,0,1,6256,0.0,160.0,360.0,0.83661879,2,1
2869,LP003870,1,1,0,1,0,6096,0.0,218.0,360.0,0.0,0,0
2870,LP003871,1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,0,1
2871,LP003872,0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1,0
2872,LP003873,0,0,0,0,0,2995,0.0,60.0,360.0,1.0,2,1
2873,LP003874,0,0,1,0,0,2600,0.0,160.0,360.0,1.0,2,0
2874,LP003875,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,2,0
2875,LP003876,1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,0,1
2876,LP003877,1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1,1
2877,LP003878,1,1,0,0,0,5829,0.0,138.0,360.0,1.0,0,1
2878,LP003879,0,0,0,1,0,2720,0.0,80.0,334.0,0.0,2,0
2879,LP003880,1,1,0,0,0,1820,1719.0,100.0,360.0,1.0,2,1
2880,LP003881,1,1,1,0,0,7250,1667.0,110.0,334.0,0.0,2,0
2881,LP003882,1,1,0,0,0,14880,0.0,96.0,360.0,1.0,1,1
2882,LP003883,1,1,0,0,0,2666,4300.0,121.0,360.0,1.0,0,1
2883,LP003884,0,0,1,1,0,4606,0.0,81.0,360.0,1.0,0,0
2884,LP003885,1,1,2,0,0,5935,0.0,133.0,360.0,1.0,1,1
2885,LP003886,1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,0,1
2886,LP003887,1,0,0,1,0,2717,0.0,60.0,180.0,1.0,2,1
2887,LP003888,0,0,1,0,1,8624,0.0,150.0,360.0,1.0,1,1
2888,LP003889,1,0,0,0,0,6500,0.0,105.0,360.0,0.0,0,0
2889,LP003890,1,0,0,0,1,12876,0.0,405.0,360.0,1.0,1,1
2890,LP003891,1,1,0,0,0,2425,2340.0,143.0,360.0,1.0,1,1
2891,LP003892,1,0,0,0,0,3750,0.0,100.0,360.0,1.0,2,1
2892,LP003893,0,1,0,0,0,10047,0.0,141.0,240.0,1.0,1,1
2893,LP003894,1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,1,1
2894,LP003895,1,1,0,0,0,2213,1125.0,141.0,360.0,1.0,2,1
2895,LP003896,1,0,0,0,1,10416,0.0,187.0,360.0,0.0,2,0
2896,LP003897,0,1,0,1,1,7142,0.0,138.0,360.0,1.0,0,1
2897,LP003898,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1,1
2898,LP003899,1,1,0,0,0,7901,1833.0,180.0,360.0,1.0,0,1
2899,LP003900,1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,1,1
2900,LP003901,1,0,1,0,0,37719,0.0,152.0,360.0,1.0,1,1
2901,LP003902,1,1,0,0,0,7333,8333.0,175.0,300.0,0.83661879,0,1
2902,LP003903,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,0,1
2903,LP003904,1,1,2,1,0,4652,0.0,110.0,360.0,1.0,0,1
2904,LP003905,1,1,0,0,1,3539,1376.0,55.0,360.0,1.0,0,0
2905,LP003906,1,1,2,0,0,3340,1710.0,150.0,360.0,0.0,0,0
2906,LP003907,1,0,1,1,1,2769,1542.0,190.0,360.0,0.83661879,1,0
2907,LP003908,1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,0,0
2908,LP003909,1,1,2,1,0,1958,1456.0,60.0,300.0,0.83661879,2,1
2909,LP003910,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,0,0
2910,LP003911,1,1,0,0,0,2483,2466.0,90.0,180.0,0.0,0,1
2911,LP003912,1,0,0,0,1,7085,0.0,84.0,360.0,1.0,1,1
2912,LP003913,1,1,2,0,0,3859,0.0,96.0,360.0,1.0,1,1
2913,LP003914,1,1,0,0,0,4301,0.0,118.0,360.0,1.0,2,1
2914,LP003915,1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,2,0
2915,LP003916,1,0,2,0,0,4354,0.0,136.0,360.0,1.0,0,1
2916,LP003917,1,1,0,0,0,8334,0.0,160.0,360.0,1.0,1,0
2917,LP003918,1,1,0,0,1,2083,4083.0,160.0,360.0,0.83661879,1,1
2918,LP003919,1,1,3,0,0,7740,0.0,128.0,180.0,1.0,2,1
2919,LP003920,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,0,1
2920,LP003921,0,0,1,1,1,5191,0.0,132.0,360.0,1.0,1,1
2921,LP003922,1,0,0,0,0,4166,0.0,98.0,360.0,0.0,1,0
2922,LP003923,1,0,0,0,0,6000,0.0,140.0,360.0,1.0,0,1
2923,LP003924,1,1,3,1,0,2947,1664.0,70.0,180.0,0.0,2,0
2924,LP003925,1,1,0,0,0,16692,0.0,110.0,360.0,1.0,1,1
2925,LP003926,0,1,2,1,1,210,2917.0,98.0,360.0,1.0,1,1
2926,LP003927,1,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2,0
2927,LP003928,1,1,1,0,1,3450,2079.0,162.0,360.0,1.0,1,1
2928,LP003929,1,1,1,1,0,2653,1500.0,113.0,180.0,0.0,0,0
2929,LP003930,1,1,3,0,0,4691,0.0,100.0,360.0,1.0,1,1
2930,LP003931,0,0,0,0,1,2500,0.0,93.0,360.0,0.83661879,2,1
2931,LP003932,1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,0,1
2932,LP003933,1,1,2,0,1,16525,1014.0,150.0,360.0,1.0,0,1
2933,LP003934,1,1,2,0,0,6700,1750.0,230.0,300.0,1.0,1,1
2934,LP003935,1,1,2,0,0,2873,1872.0,132.0,360.0,0.0,1,0
2935,LP003936,1,1,1,0,1,16667,2250.0,86.0,360.0,1.0,1,1
2936,LP003937,1,1,2,0,0,2947,1603.0,141.0,360.0,1.0,2,0
2937,LP003938,0,0,0,1,0,4350,0.0,154.0,360.0,1.0,0,1
2938,LP003939,1,1,3,1,0,3095,0.0,113.0,360.0,1.0,0,1
2939,LP003940,1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,1,1
2940,LP003941,1,1,0,0,0,10833,0.0,234.0,360.0,1.0,1,1
2941,LP003942,1,1,2,0,0,8333,0.0,246.0,360.0,1.0,1,1
2942,LP003943,1,1,1,1,0,1958,2436.0,131.0,360.0,1.0,0,1
2943,LP003944,1,0,2,0,0,3547,0.0,80.0,360.0,0.0,0,0
2944,LP003945,1,1,1,0,0,18333,0.0,500.0,360.0,1.0,2,0
2945,LP003946,1,1,2,0,1,4583,2083.0,160.0,360.0,1.0,1,1
2946,LP003947,1,0,0,0,0,2435,0.0,75.0,360.0,1.0,2,0
2947,LP003948,1,0,0,1,0,2699,2785.0,96.0,360.0,0.83661879,1,1
2948,LP003949,1,1,1,1,0,5333,1131.0,186.0,360.0,0.83661879,2,1
2949,LP003950,1,0,0,1,0,3691,0.0,110.0,360.0,1.0,0,1
2950,LP003951,0,0,0,1,1,17263,0.0,225.0,360.0,1.0,1,1
2951,LP003952,1,1,0,0,0,3597,2157.0,119.0,360.0,0.0,0,0
2952,LP003953,0,1,1,0,0,3326,913.0,105.0,84.0,1.0,1,1
2953,LP003954,1,1,0,1,0,2600,1700.0,107.0,360.0,1.0,0,1
2954,LP003955,1,1,0,0,0,4625,2857.0,111.0,12.0,0.83661879,2,1
2955,LP003956,1,1,1,0,1,2895,0.0,95.0,360.0,1.0,1,1
2956,LP003957,1,0,0,0,0,6283,4416.0,209.0,360.0,0.0,0,0
2957,LP003958,0,0,0,0,0,645,3683.0,113.0,480.0,1.0,0,1
2958,LP003959,0,0,0,0,0,3159,0.0,100.0,360.0,1.0,1,1
2959,LP003960,1,1,2,0,0,4865,5624.0,208.0,360.0,1.0,1,1
2960,LP003961,1,1,1,1,0,4050,5302.0,138.0,360.0,0.83661879,0,0
2961,LP003962,1,1,0,1,0,3814,1483.0,124.0,300.0,1.0,1,1
2962,LP003963,1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,0,1
2963,LP003964,1,1,0,0,0,20833,6667.0,480.0,360.0,0.83661879,2,1
2964,LP003965,1,0,0,0,0,3583,0.0,96.0,360.0,1.0,2,0
2965,LP003966,1,1,0,0,1,2479,3013.0,188.0,360.0,1.0,2,1
2966,LP003967,0,0,1,0,0,13262,0.0,40.0,360.0,1.0,2,1
